"","listings1$id","host_response_time","host_neighbourhood","zipcode","host_is_superhost","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","is_location_exact","property_type","room_type","bed_type","calendar_updated","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","reviews_per_month","days_btwn_host_review","days_since_last_review","days_since_1st_review","host_response_rate","host_acceptance_rate","host_listings_count","accommodates","bathrooms","bedrooms","beds","price","guests_included","extra_people","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","calculated_host_listings_count","count_host_verf","count_amen","days_host_since","weekly_price","monthly_price","security_deposit","cleaning_fee"
"82",7956634,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Condominium","Private room","Real Bed","today","f","moderate","f","f",97,10,10,10,10,10,10,0.78,851,57,293,0.67,1,1,2,1,1,1,61,1,1,1,1125,0,0,0,255,7,1,4,13,1144,360,1280,NA,10
"83",568234,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Private room","Real Bed","today","f","strict","f","f",97,10,10,10,10,10,10,2.61,14,43,1539,1,0.76,2,4,1,1,2,125,2,33,1,60,13,37,60,328,132,2,4,11,1553,NA,NA,NA,NA
"84",1030500,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews']","t","f","Jamaica Plain","t","Apartment","Private room","Real Bed","6 weeks ago","f","flexible","f","f",88,9,9,10,10,8,9,0.35,65,26,1218,1,1,1,2,1,1,1,100,1,1,1,1125,3,11,41,316,14,1,4,8,1283,550,1500,NA,NA
"85",13652374,"a few days or more","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","2 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.33,1,1,1,1,1,1,27,1,1,1,1125,0,0,0,0,0,1,5,9,593,NA,NA,NA,5
"86",12930651,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","4 days ago","f","flexible","f","f",98,10,9,10,10,10,10,3.91,1174,30,115,0.9,0.92,1,2,1,1,1,80,1,1,2,1125,0,0,0,0,12,1,4,11,1289,NA,NA,NA,NA
"87",3997572,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Private room","Real Bed","15 months ago","f","flexible","f","f",100,10,10,10,10,9,9,0.12,921,162,760,1,0.57,1,2,1,1,1,85,1,1,1,1125,30,60,90,365,3,1,4,0,1681,NA,NA,NA,NA
"88",4223387,"within an hour","Jamaica Plain","2119","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","House","Private room","Real Bed","5 weeks ago","f","flexible","f","f",91,9,10,10,10,9,9,1.83,553,80,728,1,0.74,1,3,1,1,2,75,1,17,1,3,28,53,83,358,43,1,3,8,1281,NA,NA,NA,NA
"89",12855396,"within a few hours","Hyde Park","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","f","House","Private room","Real Bed","4 months ago","f","flexible","f","f",20,10,10,10,10,2,6,0.44,767,91,91,0.78,0.82,6,1,1,1,1,57,1,1,7,1125,6,36,66,341,1,6,4,4,858,NA,NA,NA,NA
"90",12426823,"NA","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","4 months ago","f","moderate","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,2,1,1,1,100,1,1,1,1125,0,0,0,0,0,1,4,13,822,NA,NA,NA,NA
"91",14361322,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","Apartment","Private room","Real Bed","5 days ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.86,1,1,1,1,1,1,40,1,1,1,1125,0,4,34,309,0,1,3,5,796,NA,NA,NA,5
"92",2963419,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Private room","Real Bed","7 weeks ago","f","strict","f","f",98,10,10,10,10,10,10,0.71,12,183,868,0.67,1,1,1,1,1,1,100,1,1,4,1125,0,0,4,279,20,1,4,9,880,530,1600,NA,100
"93",5904732,"within a day","Jamaica Plain","2119","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Private room","Real Bed","3 weeks ago","f","flexible","f","f",93,10,10,10,10,9,10,0.53,1342,335,529,1,0.56,3,2,2.5,1,1,70,1,1,1,1125,14,28,58,333,9,3,5,11,1871,420,1400,100,20
"94",3591359,"within an hour","Jamaica Plain","2130","t","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","a week ago","f","moderate","f","f",95,10,9,10,10,9,10,1.43,502,38,568,1,0.89,1,4,1,2,2,190,2,7,4,1125,0,0,14,48,26,1,4,11,1070,NA,NA,NA,NA
"95",2538536,"within a few hours","NA","NA","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","f","Apartment","Entire home/apt","Real Bed","7 months ago","f","flexible","f","f",95,9,9,10,10,10,10,0.59,-28,49,886,0.86,1,1,3,1,1,1,149,1,1,7,1125,0,28,58,333,17,1,4,7,858,950,3100,NA,50
"96",4975581,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","today","f","moderate","f","f",94,9,10,10,10,9,9,2.57,366,48,572,0.9,1,1,6,1,2,2,168,1,1,3,1125,9,29,50,285,47,1,4,15,938,1000,3528,200,120
"97",4767023,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Entire home/apt","Real Bed","3 weeks ago","f","moderate","f","f",87,10,9,10,10,8,9,0.7,255,34,409,1,0.93,2,5,2,3,4,205,1,1,2,1125,0,0,0,257,9,2,4,12,664,975,NA,NA,50
"98",6364042,"within a day","Jamaica Plain","2119","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Private room","Real Bed","3 weeks ago","f","flexible","f","f",92,9,9,9,10,9,9,1.32,1462,276,409,1,0.56,3,2,2.5,1,1,65,1,1,1,1125,7,26,56,331,17,3,5,10,1871,500,NA,100,15
"99",7986179,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Futon","3 weeks ago","f","flexible","f","f",92,10,9,10,10,9,10,1.5,284,25,123,0.8,1,1,2,1,1,1,75,1,1,1,1125,0,0,0,0,5,1,4,11,407,NA,NA,NA,18
"100",14109003,"NA","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'jumio']","t","t","Jamaica Plain","t","Condominium","Entire home/apt","Real Bed","7 weeks ago","t","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,4,1,2,4,117,1,1,1,1125,0,0,0,0,0,1,4,7,724,NA,NA,NA,15
"101",1109224,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","today","f","strict","f","t",91,10,9,9,10,9,9,0.95,619,26,1125,1,1,1,8,2,4,6,429,6,7,3,60,8,35,65,331,35,1,5,16,1744,2699,7999,400,NA
"102",1067184,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","a week ago","f","flexible","f","f",95,9,9,10,9,10,9,1.32,670,29,1229,0.9,0.62,1,2,1,1,1,95,1,2,2,1125,21,51,81,356,53,1,5,9,1899,635,NA,NA,NA
"103",13215952,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","a week ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.8,0.9,2,2,1,1,1,69,1,1,1,7,0,0,0,0,0,2,4,8,783,NA,NA,NA,20
"104",777903,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Private room","Real Bed","2 weeks ago","f","moderate","f","f",94,10,9,10,10,10,10,0.43,210,40,1212,0.9,0.69,1,2,1,1,1,85,1,1,1,1125,26,56,86,361,17,1,4,7,1422,565,NA,NA,NA
"105",1301500,"within a few hours","Jamaica Plain","2130","t","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Futon","5 days ago","f","strict","f","f",100,10,10,10,10,10,10,1.17,1122,47,355,1,1,1,2,1,1,1,69,1,7,3,20,5,35,65,65,13,1,5,13,1477,450,1500,NA,30
"106",8923817,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","House","Entire home/apt","Real Bed","5 months ago","f","flexible","f","f",93,9,10,10,10,10,9,0.85,26,147,342,1,0.77,4,2,1,1,1,165,1,1,2,1125,0,0,1,276,9,3,3,9,368,980,2900,800,NA
"107",14057466,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","5 days ago","f","flexible","f","f",90,10,10,10,10,10,9,1.67,492,48,59,1,1,1,4,1,2,2,150,4,33,5,120,1,14,44,71,2,1,3,17,551,NA,NA,200,50
"108",14909417,"NA","Jamaica Plain","2130","f","['email', 'phone', 'linkedin', 'jumio']","t","t","Jamaica Plain","t","Condominium","Entire home/apt","Real Bed","today","t","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,7,1,4,4,267,6,1,1,1125,13,43,73,348,0,1,4,13,26,NA,NA,300,90
"109",5521378,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","3 days ago","f","moderate","f","f",97,10,10,10,10,9,10,0.41,177,156,458,1,1,1,2,1,1,1,87,1,17,2,10,29,59,74,74,6,1,4,13,635,533,1550,95,25
"110",13041602,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Townhouse","Private room","Real Bed","2 weeks ago","t","strict","f","f",96,10,10,10,10,9,10,5.41,5,42,134,1,1,2,2,1,1,1,62,1,1,2,1125,2,2,2,2,20,2,4,10,139,NA,NA,NA,NA
"111",2621242,"NA","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","7 months ago","f","moderate","f","f",97,10,10,9,9,10,10,0.22,66,762,858,1,0.94,1,2,1,1,1,110,2,2,2,1125,0,0,0,66,6,1,4,9,924,700,2300,200,40
"112",950046,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","5 months ago","f","strict","f","f",90,9,10,9,10,10,10,0.16,155,56,1165,1,1,1,6,2,3,3,250,1,1,4,14,0,0,0,197,6,1,4,9,1320,NA,NA,250,90
"113",3342094,"within a few hours","Jamaica Plain","2130","t","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","2 weeks ago","f","strict","f","f",97,10,10,10,10,10,9,0.54,854,52,808,1,1,2,6,1,2,2,150,2,23,2,1125,0,0,10,185,14,2,5,9,1662,1500,5040,500,200
"114",5652147,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","House","Entire home/apt","Real Bed","5 months ago","f","flexible","f","f",93,9,9,9,9,9,9,0.18,1552,412,531,1,0.33,1,7,2,3,4,300,2,33,2,1125,30,60,90,365,3,1,4,14,2083,NA,NA,500,140
"115",14105971,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","today","f","strict","f","f",100,10,10,10,10,10,10,8.67,34,30,68,1,1,1,2,1,0,1,119,1,1,1,1125,2,5,23,23,13,1,3,13,102,NA,NA,NA,35
"116",2875267,"within a few hours","Jamaica Plain","2130","t","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","a week ago","f","moderate","f","f",99,10,10,10,10,10,10,5.77,99,33,792,1,1,2,2,1,0,1,175,2,1,2,1125,4,6,30,120,148,1,4,13,891,NA,NA,250,25
"117",9485607,"within an hour","Jamaica Plain","2130","t","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Jamaica Plain","t","House","Entire home/apt","Real Bed","4 days ago","t","strict","f","f",96,10,10,10,10,10,10,2.81,1476,32,279,1,1,1,6,2,2,2,195,3,17,4,1125,0,0,15,290,24,1,5,14,1755,NA,NA,100,95
"118",7273770,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'amex', 'reviews', 'kba']","t","t","Jamaica Plain","t","Condominium","Entire home/apt","Real Bed","4 weeks ago","f","strict","f","f",90,10,9,10,10,10,9,1.11,1281,55,131,1,1,1,4,1,2,2,145,1,1,2,1125,0,0,0,0,4,1,5,11,1412,NA,NA,400,80
"119",5405928,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","4 weeks ago","f","moderate","f","f",92,10,9,10,10,10,9,0.6,1315,37,527,1,0.58,1,4,1,2,2,200,1,1,2,1125,15,35,65,340,10,1,5,13,1842,NA,NA,NA,50
"120",4586681,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Private room","Futon","today","f","flexible","f","f",99,10,10,10,10,10,10,2.45,404,94,538,1,0.83,1,1,1,1,1,90,1,1,1,1125,18,46,64,339,42,1,4,11,942,600,NA,150,NA
"121",1113272,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","today","f","moderate","f","f",94,10,10,10,10,9,9,1.25,460,52,1007,1,0.89,1,4,1,2,2,210,4,33,2,20,18,32,46,310,41,1,5,16,1467,1700,7000,NA,50
"122",12647606,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews']","t","f","Jamaica Plain","t","Apartment","Private room","Real Bed","5 days ago","f","moderate","f","f",100,10,10,10,10,10,10,1.94,2362,32,147,0.9,1,1,2,1,1,1,75,1,7,2,14,9,39,59,59,8,1,4,12,2509,NA,NA,NA,15
"123",10271867,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","6 weeks ago","f","flexible","f","f",90,10,8,10,10,9,9,0.4,106,60,174,1,0.67,1,2,1,1,1,46,1,1,1,1125,0,0,0,0,2,1,4,7,280,NA,NA,NA,10
"124",7879708,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Condominium","Private room","Real Bed","3 weeks ago","f","flexible","f","f",100,10,10,10,10,10,10,1.08,813,36,357,0.96,0.78,1,2,1,1,1,75,1,1,2,1125,30,60,90,365,12,1,4,9,1170,450,1800,NA,NA
"125",3881993,"within an hour","South Beach","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","2 days ago","t","flexible","f","f",89,9,8,9,9,9,8,0.33,244,71,741,1,0.78,8,6,1,3,3,500,6,1,1,1125,29,59,89,364,8,4,4,11,985,NA,NA,400,100
"126",12566065,"a few days or more","Jamaica Plain","2130","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","Apartment","Private room","Real Bed","5 days ago","f","strict","f","f",90,10,9,10,10,8,10,1.97,80,39,84,0.4,0.83,1,2,1,1,1,60,1,1,2,10,0,0,29,146,4,1,3,15,164,NA,NA,NA,NA
"127",6602217,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","4 weeks ago","t","moderate","f","f",90,9,9,10,10,9,9,4.25,175,49,489,1,1,3,5,1,1,2,130,1,1,2,1125,0,3,30,299,66,3,4,12,664,899,2200,200,45
"128",3276286,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","6 days ago","f","moderate","f","f",88,9,9,10,10,9,9,1.53,75,26,790,1,0.81,2,6,1.5,2,3,190,4,13,2,1125,5,25,46,198,39,1,4,10,865,NA,NA,500,80
"129",2014651,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","3 weeks ago","f","moderate","f","f",91,9,9,10,10,9,9,0.72,609,62,1020,1,1,1,2,1,1,1,100,1,1,2,1125,23,53,83,358,24,1,4,7,1629,NA,NA,NA,NA
"130",6053700,"a few days or more","Jamaica Plain","2130","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","House","Entire home/apt","Real Bed","5 days ago","f","flexible","f","f",100,10,10,10,10,10,10,0.13,42,458,494,0,1,1,6,3,3,6,450,1,1,1,1125,30,48,78,353,2,1,3,12,536,2500,6000,NA,150
"131",4405982,"within an hour","Jamaica Plain","2130","t","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","today","f","strict","f","f",99,10,10,10,10,10,10,0.8,46,34,694,1,0.93,2,8,2,4,4,399,4,1,2,1125,9,25,43,292,18,2,4,13,740,NA,NA,100,120
"132",250983,"within an hour","Jamaica Plain","2130","t","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","2 months ago","f","moderate","f","f",98,10,9,10,10,9,9,0.24,1157,1187,1627,0.94,0.95,5,5,1,2,2,350,4,17,1,270,0,0,0,240,13,1,5,13,2784,NA,NA,100,50
"133",2308630,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'amex', 'reviews', 'jumio', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","2 months ago","f","moderate","f","f",98,10,10,10,10,10,10,1.09,395,188,903,1,0.25,1,4,1,2,2,200,2,2,2,14,0,0,0,0,32,1,7,15,1298,1250,NA,150,NA
"134",8272350,"NA","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","10 months ago","f","moderate","f","f",100,10,10,10,10,10,10,0.18,89,341,363,1,0.94,1,2,1,1,1,99,1,1,2,1125,0,0,0,0,2,1,4,10,452,NA,NA,150,40
"135",12368012,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","House","Entire home/apt","Real Bed","today","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,6,2,3,4,295,1,1,3,1125,14,39,69,327,0,1,3,13,173,NA,NA,NA,NA
"136",4098410,"within an hour","South Beach","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","2 days ago","f","flexible","f","f",81,9,8,9,9,8,8,0.84,251,67,734,1,0.78,8,2,1,1,1,107,2,20,2,1125,28,58,88,363,20,4,4,9,985,NA,NA,200,60
"137",6322283,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","3 days ago","f","moderate","f","f",96,10,10,10,10,10,10,1.16,293,40,490,0.8,0.9,2,1,1,1,1,69,1,1,1,7,28,58,88,88,18,2,4,10,783,NA,NA,NA,20
"138",7823025,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","4 days ago","t","strict","f","f",92,10,9,10,10,10,9,4.68,977,30,388,1,1,5,2,1,1,1,76,1,7,1,1125,11,29,59,149,57,3,4,14,1365,541,1630,NA,15
"139",9549850,"within a few hours","Jamaica Plain","2130","t","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","3 days ago","f","moderate","f","f",95,10,9,10,10,10,10,6.15,60,45,257,1,1,2,2,1,1,1,75,1,17,2,200,0,0,5,184,48,2,4,11,317,NA,1200,NA,25
"140",7845607,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Jamaica Plain","t","House","Private room","Real Bed","5 weeks ago","f","flexible","f","f",78,9,6,9,9,9,8,0.74,60,59,389,0.9,0.88,1,1,1,1,1,55,1,17,1,1125,0,0,0,0,9,1,5,11,449,NA,NA,NA,20
"141",14071446,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","7 weeks ago","f","flexible","f","f",100,10,10,10,10,10,10,1.25,728,69,71,1,1,2,2,1,1,2,65,1,1,1,1125,0,0,0,0,2,2,4,12,799,NA,NA,NA,NA
"142",14218904,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Condominium","Private room","Real Bed","4 weeks ago","f","moderate","f","f",94,10,10,10,10,10,9,0.91,1198,56,56,1,0.25,2,2,1.5,1,1,59,1,2,2,1125,0,0,0,0,1,2,4,8,1254,NA,NA,95,15
"143",11826815,"within an hour","Jamaica Plain","2130","t","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","House","Private room","Real Bed","2 weeks ago","f","moderate","f","f",96,10,10,10,10,10,10,0.86,603,107,197,1,1,3,2,1,1,1,88,1,1,2,30,0,0,0,0,5,3,4,15,800,NA,NA,NA,NA
"144",13334098,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Entire home/apt","Real Bed","6 weeks ago","f","moderate","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,5,2,4,3,164,3,42,6,34,0,0,0,0,0,1,5,10,1840,NA,NA,500,100
"145",4765070,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Entire home/apt","Real Bed","5 weeks ago","t","moderate","f","f",93,9,10,10,10,9,9,6.77,25,38,639,1,1,3,2,1,0,1,90,1,1,2,1125,5,12,29,283,139,3,4,14,664,NA,NA,NA,40
"146",2880944,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","5 weeks ago","f","flexible","f","f",100,10,10,10,10,10,10,0.15,524,66,804,1,1,1,4,2,2,2,185,1,1,5,1125,0,0,0,0,4,1,4,10,1328,NA,NA,NA,75
